cell_id,fg,n_sp,n_rec,iap_t_mean,iap_t_q5,iap_t_q95,bo_sst_mean,bo_sst_q5,bo_sst_q95,bo_sbt_mean,bo_sbt_q5,bo_sbt_q95,species,records,worms_id,rank_name
10604,phytoplankton,1,1,20.217134425754583,14.901833534240723,26.314152717590332,19.517111650168708,14.69300022125244,22.443800354003905,6.645299825763402,1.3710800409317017,18.11448020935059,NA,NA,NA,NA
10604,zooplankton,2,2,12.812669303317819,5.824727463722229,20.777315807342497,14.34340602525775,7.3150749683380125,21.909000396728516,4.178505291892931,0.2969535067677498,12.251277756690978,NA,NA,NA,NA
10605,fish,2,43,11.143604051627054,6.969214661176815,16.644803867783658,11.975558005891155,9.723000260286552,16.204137207740953,9.531752234645335,3.837599937305894,12.908225813577342,NA,NA,NA,NA
10605,zooplankton,3,4,13.274947073357353,6.396079123020172,19.90323739051819,14.213075430222958,8.380387496948243,19.91543760299682,3.715247401558427,0.6883237697184086,12.077053844928734,NA,NA,NA,NA
10606,fish,2,77,11.18639334073963,7.004337477993656,16.66806765965053,11.99200698359024,9.74001322164164,16.21335388778091,9.560743289951464,3.9911012655728824,12.906805422398952,NA,NA,NA,NA
10606,mammals,3,10,15.533292520610228,7.120434904098511,23.52806158065796,12.875815695981824,5.149499870836735,20.14600028991699,10.017980542025816,1.7716185182332993,17.433430004119874,NA,NA,NA,NA
10606,zooplankton,1,1,14.006771055641304,6.912111282348633,21.013792991638184,15.005460835213738,9.36539993286133,20.614999771118164,3.500278952628961,0.5104380249977112,12.377079772949207,NA,NA,NA,NA
10607,benthos,1,1,18.793989988872628,11.447746658325196,26.280640602111816,19.47012040570693,12.300900316238405,25.847450160980227,15.260259618707426,10.20903525352478,23.08758935928345,NA,NA,NA,NA
10607,fish,25,301,11.060853517619524,6.930345472465718,15.705767241981732,12.11784420806297,9.741180047640373,15.860828309676966,9.628573948090152,5.974843963673741,12.457746929504546,NA,NA,NA,NA
10607,mammals,2,2,14.473542410430902,5.082458734512329,23.0081148147583,10.069657566725603,2.604499936103821,21.03399972915649,8.339037860737312,0.5769269913434982,18.395150184631348,NA,NA,NA,NA
10607,nekton,1,2,14.175417737812651,8.958994913101197,20.815857887268063,17.073587247572828,12.177000045776367,25.30500030517578,10.532822309613541,5.8549299240112305,14.888899803161621,NA,NA,NA,NA
10607,zooplankton,1,1,14.006771055641304,6.912111282348633,21.013792991638184,15.005460835213738,9.36539993286133,20.614999771118164,3.500278952628961,0.5104380249977112,12.377079772949207,NA,NA,NA,NA
10608,benthos,4,5,15.628320229017248,10.247722215652466,20.440340995788574,15.007619941537342,10.801500215530396,19.36109006881714,12.80326959132061,9.816173200607299,16.888261966705322,NA,NA,NA,NA
10608,fish,63,3567,10.849235255603327,6.714720365993276,15.506424596712703,11.806789411609204,9.781183748376245,14.952901781564469,9.82097241170788,7.301004599527315,12.269187737888137,NA,NA,NA,NA
10608,mammals,3,7,15.599860849333501,8.644997937338692,22.74504002162388,15.14474187080703,10.041714123317174,20.831714357648575,10.745865898944881,3.048390303339277,16.608414241245814,NA,NA,NA,NA
10608,nekton,3,16,13.973862688713428,8.527138186246157,20.657326370477673,16.362679903885798,11.662812560796738,24.050125241279602,10.576318086352282,5.94697730243206,15.0005873888731,NA,NA,NA,NA
10609,benthos,2,9,13.913089267741297,9.06698752509223,17.60032018025716,11.568525527016831,9.899222479926216,13.20944446987576,10.914982136852593,9.141734864976671,12.342689196268717,NA,NA,NA,NA
10609,fish,52,4045,10.633902679863997,6.0641329607238585,15.720251494078758,11.428252385515378,9.741010193229458,13.992247971616065,9.724998694746725,7.247160772024776,12.027532037079554,NA,NA,NA,NA
10609,mammals,2,2,13.192489891462593,6.617736339569092,20.49937410354614,13.19327471460647,9.087499856948853,18.213500022888184,9.521206670614689,3.731012523174286,14.729825019836426,NA,NA,NA,NA
10609,nekton,2,4,12.644575287161427,6.299333602190018,20.890486478805528,14.122833909687952,9.410000085830688,21.479000091552734,10.356897184419903,4.5375800132751465,16.952450275421143,NA,NA,NA,NA
10610,benthos,1,1,14.125812164060507,9.252618980407714,17.748252868652344,11.498605772063286,9.878000259399414,12.809000015258789,11.034192090723309,9.36655044555664,12.42020034790039,NA,NA,NA,NA
10610,fish,46,1175,10.802794793561363,6.601545700834152,15.415051095637866,11.595926524469377,9.793717620159716,14.539992613934455,9.814051115934276,7.512734986538584,12.123268667464561,NA,NA,NA,NA
10610,mammals,1,2,17.074361670772877,10.428507089614868,23.889182472228995,16.622430238038312,11.001999855041504,22.81700038909912,9.978293253367607,1.4180949926376343,16.22504997253418,NA,NA,NA,NA
10610,nekton,2,6,13.665136920928909,8.072441142797471,20.84073408444722,16.090002801611202,11.254666725794474,24.029666900634766,10.474180601215663,5.415813287099202,15.576749960581461,NA,NA,NA,NA
10611,benthos,67,737,NaN,NA,NA,12.098683759454632,9.799243176420152,14.752420103339684,11.237600118543622,9.260661803689386,13.104331869930231,NA,NA,NA,NA
10611,birds,6,22,9.577981414973406,2.5722839222712954,15.679053423621438,8.639908914189022,2.5928386094895277,11.742363756353205,7.758210577892418,0.8497216736728496,11.262227975238453,NA,NA,NA,NA
10611,fish,78,3737,10.817178182141138,6.101583286023312,15.91979846798675,11.414209348870104,9.683561819927368,13.894567944424846,9.810469918823701,7.329461188133879,12.168176622635736,NA,NA,NA,NA
10611,macroalgae,25,154,13.646876145602876,9.089938254480238,17.580608325809628,11.417936010953767,9.190489801803192,13.401980953711968,10.973037149609253,8.938402239378396,12.973282471879736,NA,NA,NA,NA
10611,mammals,2,8,11.251554001807452,4.712350964546204,18.80446991920471,11.478696952890552,8.130249857902527,15.911749839782715,9.29266337923823,4.887471288442612,13.982212543487549,NA,NA,NA,NA
10611,nekton,3,20,13.806722107450947,8.097898411154748,19.573957753181453,14.169152004381974,10.48141990184784,19.22480010986328,10.917531565027119,7.0895645046234135,14.65915097236633,NA,NA,NA,NA
10611,reptiles,1,2,20.50778351995043,9.958647155761719,29.33623504638672,19.784851085527706,11.105999946594238,29.14185028076172,7.238094029726469,0.9199463903903962,24.100500106811523,NA,NA,NA,NA
10611,zooplankton,2,8,12.951223060678778,8.521050453186035,16.350818347930907,10.757901030295322,7.5443752069026235,12.688687539100645,10.177125992426596,6.810755069553853,12.562050104141235,NA,NA,NA,NA
10612,algae,1,2,12.191454038387391,9.057381629943848,17.07225227355957,10.914982269185609,9.692000389099121,12.10099983215332,10.736954241792802,9.654274940490723,11.935099601745605,NA,NA,NA,NA
